72066921RFI-GOODGOVERNANCE,Good Governance Liberia,USAID-LIB,Forecasted,2021-05-06,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
RFA-HL-22-012,Short-Term Research Education Program to Enhance Diversity in Health-Related Research (R25 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-05-05,2024-02-23,Grant,Health,No,154000,0
PA-21-264,Large Health Services Research Demonstration and Dissemination Projects for Prevention of Healthcare-Associated Infections (R18),HHS-AHRQ,Posted,2021-05-05,2025-05-26,Grant,Health,No,0,0
PAR-21-242,Data Coordinating Center for NCCIH Multi-Site Investigator-Initiated Clinical Trials of Mind and Body Interventions (Collaborative U24 Clinical Trial Required),HHS-NIH11,Posted,2021-05-05,2024-03-11,Cooperative Agreement,Health,No,0,0
PAR-21-243,Clinical Coordinating Center for NCCIH Multi-Site Investigator-Initiated Clinical Trials of Mind and Body Interventions (Collaborative UG3/UH3 Clinical Trial Required),HHS-NIH11,Posted,2021-05-05,2024-03-11,Cooperative Agreement,Health,No,0,0
PAS-21-245,Limited Competition: Promoting a Basic Understanding of Chemical Threats to Skin (R34 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-05-05,2024-09-07,Grant,Health,No,225000,0
PAR-21-240,Feasibility Clinical Trials of Mind and Body Interventions for NCCIH High Priority Research Topics (R34 Clinical Trial Required),HHS-NIH11,Posted,2021-05-04,2024-03-11,Grant,Health,No,225000,0
PAR-21-241,NCCIH Multi-Site Feasibility Clinical Trials of Mind and Body Interventions (R01 Clinical Trial Required),HHS-NIH11,Posted,2021-04-30,2024-03-11,Grant,Health,No,350000,0
PD-21-178Y,Geoscience Opportunities for Leadership in Diversity,NSF,Posted,2021-04-30,2024-04-26,Grant,Science and Technology and other Research and Development,No,0,0
AFHAR-FY21-01,Culture of Research and University Exchanges Prep program (CRUX) in One Health and Agricultural STEM,DOS-ZWE,Forecasted,2021-04-28,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
AFHAR-FY21-02,2020/2021 EducationUSA Graduate Opportunity Funds Program,DOS-ZWE,Forecasted,2021-04-23,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,75000,0
PAR-21-244,NIDA Animal Genomics Program (U01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-04-23,2024-03-04,Cooperative Agreement,"Education
Health",No,0,0
EDA-HDQ-RNTA-2021,FY 2021 - 2023 Economic Development RNTA,DOC,Posted,2021-04-21,2099-01-01,"Cooperative Agreement, Grant","Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",No,1500000,1
AFKIN-21-01,Ambassador�s Special Self-Help Fund,DOS-COD,Forecasted,2021-04-21,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,9000,3000
PAR-21-138,Method to Extend Research in Time (MERIT) Award Extension Request (Type 4 Clinical Trial Optional),HHS-NIH11,Posted,2021-04-21,2024-12-01,Grant,"Education
Health",No,0,0
36C78621R0028,Development of Research-based Educational Outreach Materials,VA-NCAC,Posted,2021-04-20,2099-01-01,Procurement Contract,"Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",No,2200000,0
PAR-21-218,NIA Predoctoral Fellowship Award to Promote Diversity in Translational Research for AD/ADRD (F31),HHS-NIH11,Posted,2021-04-19,2024-08-08,Grant,Health,No,0,0
PAR-21-217,NIA Postdoctoral Fellowship Award to Promote Diversity in Translational Research for AD/ADRD (F32 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-04-16,2024-08-08,Grant,Health,No,0,0
NOT-EB-21-018,Notice of Intent to Publish a Funding Opportunity Announcement for Blueprint MedTech: Prototype Developer (U18 Clinical Trial Not Allowed),HHS-NIH11,Forecasted,2021-04-16,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
PAR-21-220,NIA Advanced Postdoctoral Career Transition Awards to Promote Diversity in Translational Research for AD/ADRD (K99/R00 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-04-15,2024-07-13,Grant,Health,No,0,0
21-588,EDU Core Research,NSF,Posted,2021-04-13,2024-10-03,Grant,Science and Technology and other Research and Development,No,2500000,500000
RFA-HL-22-011,Mentored Career Development Award to Promote Faculty Diversity in Biomedical Research (K01 Independent Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-04-08,2024-05-07,Grant,Health,No,150000,0
PA-21-232,Comprehensive Care for Adults with Type 2 Diabetes Mellitus from Populations with Health Disparities (R01 Clinical Trial Optional),HHS-NIH11,Posted,2021-04-07,2024-09-07,Grant,"Food and Nutrition
Health",No,500000,0
RFA-HL-22-010,Mentored Career Development Award to Promote Faculty Diversity in Biomedical Research (K01 Independent Clinical Trial Required),HHS-NIH11,Posted,2021-04-05,2024-05-07,Grant,Health,No,0,0
PASITALYFY2102,2nd Annual Program Statement PA Italy,DOS-ITA,Forecasted,2021-04-05,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
S-DR860-21-NOFO-005,Alumni Engagement Innovation Fund (AEIF) 2021,DOS-DOM,Forecasted,2021-04-01,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,50000,5000
PAR-21-237,NINDS Efficacy Clinical Trials (UG3/UH3 Clinical Trial Required),HHS-NIH11,Posted,2021-04-01,2024-05-07,Cooperative Agreement,Health,No,0,0
PAR-21-154,Academic Research Enhancement Award for Undergraduate-Focused Institutions (R15 Clinical Trial Required),HHS-NIH11,Posted,2021-04-01,2024-05-07,Grant,"Education
Health
Income Security and Social Services",No,300000,0
PAR-21-155,Academic Research Enhancement Award for Undergraduate-Focused Institutions (R15 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-03-31,2024-05-07,Grant,"Education
Environment
Food and Nutrition
Health
Income Security and Social Services",No,300000,0
PA-21-180,"Pilot Health Services and Economic Research on the Treatment of Drug, Alcohol, and Tobacco Use Disorders (R34 - Clinical Trial Optional)",HHS-NIH11,Posted,2021-03-31,2024-05-07,Grant,"Education
Health",No,0,0
RFA-HL-22-001,T32 Training Program for Institutions That Promote Diversity (T32 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-03-31,2024-02-28,Grant,Health,No,0,0
FA865021S2205,Collaboration for Innovative Research on Aircraft Structure (CIRAS),DOD-AFRL,Posted,2021-03-31,2026-05-11,Cooperative AgreementProcurement Contract,Science and Technology and other Research and Development,No,0,0
PA-21-205,"Development and Testing of Novel Interventions to improve HIV Prevention, Treatment, and Program Implementation for People Who Use Drugs (R34 Clinical Trial Required)",HHS-NIH11,Posted,2021-03-26,2024-05-07,Grant,"Education
Health",No,225000,0
PA-21-219,Joint NINDS/NIMH Exploratory Neuroscience Research Grant (R21 Clinical Trial Optional),HHS-NIH11,Posted,2021-03-26,2024-05-07,Grant,Health,No,200000,0
PA-21-235,NIMH Exploratory/Developmental Research Grant (R21 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-03-25,2024-05-07,Grant,Health,No,275000,0
PAR-21-168,Summer Research Education Experience Program (R25 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-03-25,2024-05-07,Grant,"Education
Environment
Health",No,125000,0
RFA-NS-21-024,BRAIN Initiative: Clinical Studies to Advance Next-Generation Invasive Devices for Recording and Modulation in the Human Central Nervous System (UH3 Clinical Trial Optional),HHS-NIH11,Posted,2021-03-25,2024-02-20,Cooperative Agreement,"Education
Health
Income Security and Social Services",No,1500000,0
RFA-NS-21-023,BRAIN Initiative: Next-Generation Invasive Devices for Recording and Modulation in the Human Central Nervous System (UG3/UH3 Clinical Trial Optional),HHS-NIH11,Posted,2021-03-23,2024-02-20,Cooperative Agreement,"Education
Health
Income Security and Social Services",No,1000000,0
21-584,Research Experiences for Teachers Sites in Biological Sciences,NSF,Posted,2021-03-23,2024-07-31,Grant,Science and Technology and other Research and Development,No,0,600000
PAR-21-223,NeuroNEXT Clinical Trials (U01 Clinical Trial Optional),HHS-NIH11,Posted,2021-03-18,2024-03-05,Cooperative Agreement,Health,No,0,0
PAR-21-224,NeuroNEXT Small Business Innovation in Clinical Trials (U44 Clinical Trial Optional),HHS-NIH11,Posted,2021-03-18,2024-04-05,Cooperative Agreement,Health,No,1000000,0
PAR-21-229,Screening and Functional Validation of Human Birth Defects Genomic Variants (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-03-18,2025-05-07,Grant,"Health
Income Security and Social Services",No,499999,0
RFA-HL-23-004,NHLBI Outstanding Investigator Award (OIA) (R35 Clinical Trial Optional),HHS-NIH11,Posted,2021-03-18,2024-04-25,Grant,Health,No,700000,0
RFA-HL-23-005,NHLBI Emerging Investigator Award (EIA) (R35 Clinical Trial Optional),HHS-NIH11,Posted,2021-03-17,2024-04-25,Grant,Health,No,700000,0
FY-2021VE002,Media Training & Development (MT&D) Small Grants Program,DOS-VEN,Forecasted,2021-03-16,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,100000,10000
PAR-21-225,Novel Tools and Devices for Animal Research Facilities and to Support Care of Animal Models (R43/R44 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-03-16,2024-09-05,Grant,Health,No,0,0
PAR-21-226,Novel Tools and Devices for Animal Research Facilities and to Support Care of Animal Models (R41/R42 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-03-16,2024-09-05,Grant,Health,No,0,0
RFA-NS-21-021,Translational Neural Devices (UG3/UH3 - Clinical Trial Optional),HHS-NIH11,Posted,2021-03-15,2024-02-20,Cooperative Agreement,Health,No,1000000,0
PAR-21-233,Blueprint Neurotherapeutics Network (BPN): Biologic-based Drug Discovery and Development for Disorders of the Nervous System (U44 Clinical Trial Optional),HHS-NIH11,Posted,2021-03-15,2024-04-05,Cooperative Agreement,"Education
Health
Income Security and Social Services",No,0,0
PAR-21-234,NINDS Faculty Development Award to Promote Diversity in Neuroscience Research (K01 Independent Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-03-15,2024-05-07,Grant,Health,No,0,0
RFA-NS-21-012,NIH Blueprint and BRAIN Initiative Diversity Specialized Predoctoral to Postdoctoral Advancement in Neuroscience (D-SPAN) Award (F99/K00 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-03-15,2023-12-15,Grant,"Education
Environment
Health
Income Security and Social Services",No,0,0
PA-21-221,NICHD Small Research Grant Program (R03 Clinical Trial Required),HHS-NIH11,Posted,2021-03-15,2024-05-07,Grant,"Health
Income Security and Social Services",No,50000,0
PA-21-231,NICHD Small Research Grant Program (R03 Basic Experimental Studies with Humans Required),HHS-NIH11,Posted,2021-03-15,2024-05-07,Grant,"Health
Income Security and Social Services",No,50000,0
720BHA21APS00001,BHA Global APS for Humanitarian Capacity and System Strengthening,USAID,Posted,2021-03-15,2030-12-31,Cooperative Agreement,"Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",No,3000000,0
72051921APS00001,El Salvador Country Development Cooperation Strategy (CDCS) Annual Program Statement (APS),USAID-ELS,Posted,2021-03-15,2024-04-19,Cooperative Agreement,"Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",Yes,50000000,25000
7200AA21APS00008,Social and Behavior Change (SBC) Research,USAID,Posted,2021-03-15,2029-12-31,Cooperative Agreement,Health,Yes,0,0
W911NF21S0009,LPS Qubit Collaboratory (LQC),DOD-AMC,Posted,2021-03-15,2026-04-30,"Cooperative Agreement, GrantProcurement Contract",Science and Technology and other Research and Development,No,0,0
PAR-21-186,Enhancing NIDCD's Extramural Workforce Diversity through Research Experiences (R25 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-03-15,2024-01-29,Grant,Health,No,250000,0
72066021APS00001,DEMOCRATIC REPUBLIC OF THE CONGO (DRC) RURAL AND PERI-URBAN SANITATION,USAID-DEM,Forecasted,2021-03-15,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
PAR-21-153,NINDS Faculty Development Award to Promote Diversity in Neuroscience Research (K01 Clinical Trial Required),HHS-NIH11,Posted,2021-03-12,2024-05-07,Grant,Health,No,0,0
72016921RFA00002,RFI Serbia Small and Medium Enterprises (SME) activity,USAID-KOS,Forecasted,2021-03-11,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
PAR-21-181,NINDS Program Project Grant (P01 Clinical Trial Optional),HHS-NIH11,Posted,2021-03-11,2024-05-07,Grant,Health,No,0,0
PAR-21-188,Research Experiences to Enhance Clinician-Scientists' Participation in NIDCDs Research (R25 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-03-11,2024-01-29,Grant,Health,No,250000,0
PAR-21-185,Mentoring Networks to Enhance Diversity in NIDCD's Extramural Research Workforce (R25 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-03-11,2024-01-29,Grant,Health,No,250000,0
PAR-21-210,Effectiveness Trials for Post-Acute Interventions and Services to Optimize Longer-term Outcomes (R01 Clinical Trial Required),HHS-NIH11,Posted,2021-03-11,2024-03-05,Grant,Health,No,0,0
PAR-21-211,Pilot Effectiveness Trials for Post-Acute Interventions and Services to Optimize Longer-term Outcomes (R34 Clinical Trial Required),HHS-NIH11,Posted,2021-03-11,2024-03-16,Grant,Health,No,0,0
PAR-21-187,NIDCD's Mentoring Networks to Enhance Clinician-Scientists' Participation in Research (R25 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-03-08,2024-01-29,Grant,Health,No,0,0
PA-21-199,Research on Autism Spectrum Disorders (R03 Clinical Trial Optional),HHS-NIH11,Posted,2021-03-07,2024-03-16,Grant,"Environment
Health
Income Security and Social Services",No,50000,0
PA-21-200,Research on Autism Spectrum Disorders (R21 Clinical Trial Optional),HHS-NIH11,Posted,2021-03-05,2024-03-16,Grant,"Environment
Health
Income Security and Social Services",No,200000,0
PA-21-201,Research on Autism Spectrum Disorders (R01 Clinical Trial Optional),HHS-NIH11,Posted,2021-03-05,2024-03-05,Grant,"Environment
Health
Income Security and Social Services",No,0,0
PAR-21-208,Cutting-Edge Basic Research Awards (CEBRA) (R21 Clinical Trial Optional),HHS-NIH11,Posted,2021-03-04,2024-03-08,Grant,"Education
Health",No,150000,0
21-576,Alliances for Graduate Education and the Professoriate,NSF,Posted,2021-03-02,2024-03-26,Grant,Science and Technology and other Research and Development,No,4400000,400
FA9451-21-S-0001,DIRECTED ENERGY TECHNOLOGY EXPERIMENTATION RESEARCH ADVANCED RESEARCH ANNOUCEMENT (DETER ARA),DOD-AFRL-AFRLDET8,Forecasted,2021-03-02,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
PAR-21-166,Academic-Industrial Partnerships for Translation of Technologies for Diagnosis and Treatment (R01 - Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-03-02,2024-01-07,Grant,"Education
Health",No,499000,0
PAR-21-206,Academic-Industrial Partnerships for Translation of Technologies for Diagnosis and Treatment (R01 - Clinical Trial Optional),HHS-NIH11,Posted,2021-03-02,2024-05-07,Grant,"Education
Health",No,499000,0
PAR-21-183,Developing Digital Therapeutics for Substance Use Disorders (UG3/UH3 Clinical Trial optional),HHS-NIH11,Posted,2021-03-02,2023-12-06,Cooperative Agreement,"Education
Health",No,500000,0
PAR-21-212,Limited Competition: Alzheimers Disease Sequencing Project Follow-Up Study 2.0 (ADSP FUS 2.0): The Diverse Population Initiative (U01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-03-02,2024-05-07,Cooperative Agreement,Health,No,0,0
PAR-21-176,Understanding and Modifying Temporal Dynamics of Coordinated Neural Activity (R21 Clinical Trial Optional),HHS-NIH11,Posted,2021-03-02,2024-05-07,Grant,Health,No,0,0
PAR-21-061,Exploratory Grant Award to Promote Workforce Diversity in Basic Cancer Research (R21 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-03-02,2023-11-17,Grant,"Education
Health",No,0,0
PAR-21-173,Support for Research Excellence First Independent Research (SuRE-First) Award (R16 - Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-03-02,2024-01-07,Grant,"Education
Environment
Food and Nutrition
Health
Income Security and Social Services",No,125000,0
PAR-21-175,Understanding and Modifying Temporal Dynamics of Coordinated Neural Activity (R01 Clinical Trial Optional),HHS-NIH11,Posted,2021-02-25,2024-05-07,Grant,Health,No,0,0
PAR-21-167,Development of Animal Models and Related Biological Materials for Research (R21 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-02-25,2024-05-07,Grant,Health,No,200000,0
720669-21-RFI-00001-WA,Improving access to safe drinking water,USAID-LIB,Forecasted,2021-02-18,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
720669-21-RFI-00002-W,County Sanitation,USAID-LIB,Forecasted,2021-02-17,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
21-571,Broadening Participation in Computing,NSF,Posted,2021-02-16,2024-01-18,Grant,Science and Technology and other Research and Development,No,1200000,0
PAR-21-111,The NCI Transition Career Development Award (K22 - Independent Clinical Trial Required),HHS-NIH11,Posted,2021-02-15,2024-03-14,Grant,"Education
Health",No,0,0
PAR-21-128,The NCI Transition Career Development Award (K22 - Independent Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-02-12,2024-03-14,Grant,"Education
Health",No,0,0
PAR-21-170,Transition to Independent Environmental Health Research (TIEHR) Career Award (K01 Independent Basic Experimental Studies with Humans Required),HHS-NIH11,Posted,2021-02-10,2024-05-07,Grant,"Environment
Health",No,0,0
PAR-21-172,Transition to Independent Environmental Health Research (TIEHR) Career Award (K01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-02-10,2024-05-07,Grant,"Environment
Health",No,0,0
PAR-21-189,Medical Scientist Training Program (T32),HHS-NIH11,Posted,2021-02-09,2024-01-25,Grant,Health,No,0,0
PAR-21-318,The NCI Transition Career Development Award (K22 Independent Basic Experimental Studies with Humans Required),HHS-NIH11,Posted,2021-02-08,2024-03-14,Grant,"Education
Health",No,0,0
EDA-PHI-TA-PRO-2021-2006851,Philadelphia FY 2021 � FY 2023 EDA Planning and Local Technical Assistance,DOC,Posted,2021-02-08,2099-01-01,"Cooperative Agreement, Grant","Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",Yes,300000,0
EDA-ATL-TA-ATRO-2021-2006846,Atlanta FY 2021 � FY 2023 EDA Planning and Local Technical Assistance,DOC,Posted,2021-02-08,2099-01-01,Cooperative Agreement,"Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",Yes,300000,0
EDA-AUS-TA-AURO-2021-2006848,Austin FY 2021 � FY 2023 EDA Planning and Local Technical Assistance,DOC,Posted,2021-02-04,2099-01-01,Cooperative Agreement,"Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",Yes,300000,0
EDA-CHI-TA-CRO-2021-2006849,Chicago FY 2021 � FY 2023 EDA Planning and Local Technical Assistance,DOC,Posted,2021-02-04,2099-01-01,"Cooperative Agreement, Grant","Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",Yes,300000,0
EDA-DEN-TA-DRO-2021-2006850,Denver FY 2021 � FY 2023 EDA Planning and Local Technical Assistance,DOC,Posted,2021-02-01,2099-01-01,"Cooperative Agreement, Grant","Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",Yes,300000,0
EDA-SEA-TA-SRO-2021-2006853,Seattle FY 2021 � FY 2023 EDA Planning and Local Technical Assistance,DOC,Posted,2021-02-01,2099-01-01,"Cooperative Agreement, Grant","Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",Yes,300000,0
PAR-21-190,Modular R01s in Cancer Control and Population Sciences (R01 Clinical Trial Optional),HHS-NIH11,Posted,2021-01-25,2024-03-07,Grant,"Education
Health",No,250000,0
RFI-660-21-00001,USAID/DRC Promoting Rule of Law Request for Information,USAID,Forecasted,2021-01-25,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
PAR-21-163,Blueprint Neurotherapeutics Network (BPN): Biologic-based Drug Discovery and Development for Disorders of the Nervous System (UG3/UH3 Clinical Trial Optional),HHS-NIH11,Posted,2021-01-22,2024-05-07,Cooperative Agreement,"Education
Health
Income Security and Social Services",No,0,0
PD-21-7700,Education Programs in Atmospheric and Geospace Sciences,NSF,Posted,2021-01-20,2099-01-01,Grant,Science and Technology and other Research and Development,No,0,0
PAR-21-123,Innovation Grants to Nurture Initial Translational Efforts (IGNITE): Development and Validation of Model Systems to Facilitate Neurotherapeutic Discovery (R61/R33 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-01-19,2024-06-20,Grant,Health,No,0,0
PAR-21-124,Innovation Grants to Nurture Initial Translational Efforts (IGNITE): Assay Development and Neurotherapeutic Agent Identification (R61/R33 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-01-19,2024-06-20,Grant,Health,No,0,0
PAR-21-122,Innovation Grants to Nurture Initial Translational Efforts (IGNITE): Neurotherapeutic Agent Characterization and In vivo Efficacy Studies (R61/R33 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-01-19,2024-06-20,Grant,Health,No,499000,0
PAS-21-150,New Directions in Hematology Research (SHINE-II) (R01 Clinical Trial Optional),HHS-NIH11,Posted,2021-01-15,2024-05-07,Grant,"Food and Nutrition
Health",No,200000,0
72027821APS00001,APS-OAA-21-00001 Addendum Jordan,USAID-JOR,Posted,2021-01-15,2023-12-31,Other,"Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",Yes,2000000,1000000
72044021RFA00003,USAID Partnership for Higher Education Reform,USAID-VIE,Posted,2021-01-15,2099-01-01,Cooperative Agreement,Education,Yes,14200000,0
PAR-21-193,NIOSH Support for Conferences and Scientific Meetings (U13 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-01-15,2025-12-14,Cooperative Agreement,Health,No,0,0
PAR-21-160,NIDCR Clinical Trial Planning and Implementation Cooperative Agreement (UG3/UH3 Clinical Trial Required),HHS-NIH11,Posted,2021-01-14,2024-05-07,Cooperative Agreement,Health,No,0,0
PAR-21-134,Development of Psychosocial Therapeutic and Preventive Interventions for Mental Disorders (R33 Clinical Trial Required),HHS-NIH11,Posted,2021-01-14,2024-02-15,Grant,Health,No,0,0
PAR-21-135,Development of Psychosocial Therapeutic and Preventive Interventions for Mental Disorders (R61/R33 Clinical Trial Required),HHS-NIH11,Posted,2021-01-14,2024-02-15,Grant,Health,No,0,0
PAR-21-136,Early Stage Testing of Pharmacologic or Device-based Interventions for the Treatment of Mental Disorders (R33- Clinical Trial Required),HHS-NIH11,Posted,2021-01-13,2024-02-15,Grant,Health,No,0,0
PAR-21-137,Early Stage Testing of Pharmacologic or Device-based Interventions for the Treatment of Mental Disorders (R61/R33 Clinical Trial Required),HHS-NIH11,Posted,2021-01-12,2024-02-15,Grant,Health,No,0,0
PAR-21-129,"Clinical Trials to Test the Effectiveness of Treatment, Preventive, and Services Interventions (Collaborative R01 Clinical Trial Required)",HHS-NIH11,Posted,2021-01-11,2024-02-15,Grant,Health,No,0,0
PAR-21-130,"Clinical Trials to Test the Effectiveness of Treatment, Preventive, and Services Interventions (R01 Clinical Trial Required)",HHS-NIH11,Posted,2021-01-11,2024-02-15,Grant,Health,No,0,0
PAR-21-131,"Pilot Effectiveness Trials for Treatment, Preventive and Services Interventions (R34 Clinical Trial Required)",HHS-NIH11,Posted,2021-01-08,2024-02-15,Grant,Health,No,0,0
PAR-21-132,Confirmatory Efficacy Clinical Trials of Non-Pharmacological Interventions for Mental Disorders (R01 Clinical Trial Required),HHS-NIH11,Posted,2021-01-08,2024-02-15,Grant,Health,No,0,0
PAR-21-133,First in Human and Early Stage Clinical Trials of Novel Investigational Drugs or Devices for Psychiatric Disorders (U01 Clinical Trial Required),HHS-NIH11,Posted,2021-01-08,2024-02-15,Cooperative Agreement,Health,No,0,0
72016921RFA00001,RFI Serbia Environmental Activity,USAID-KOS,Forecasted,2021-01-05,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
7200AA21APS00005,Frontier Health Markets APS,USAID,Posted,2020-12-28,2028-02-24,Cooperative Agreement,Health,Yes,0,0
PAR-21-179,Minor Use Minor Species Development of Drugs (R01),HHS-FDA,Posted,2020-12-23,2024-02-02,Cooperative Agreement,"Agriculture
Consumer Protection
Food and Nutrition",No,500000,0
RFA-FD-22-001,Efficient and Innovative Natural History Studies Addressing Unmet Needs in Rare Diseases (R01) Clinical Trials Not Required,HHS-FDA,Posted,2020-12-23,2024-02-13,Grant,Health,No,2500000,150000
USAIDSS-RFI-16FEB2021,Request for Information and Expression of Interest for USAID South Sudan - Biodiversity,USAID,Forecasted,2020-12-23,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
PAS-CB-600-21-PAS-0002,Paris Peace Agreements Report NOFO,DOS-KHM,Forecasted,2020-12-21,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,30000,0
7200AA21APS00004,Diversifying Partnerships in WASH Program (DiP-WASH),USAID,Forecasted,2020-12-21,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,300000000,0
SI-INDUSTRY-DAY,Solomon Islands Threshold Program Industry Day,MCC,Forecasted,2020-12-18,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
PA-21-151,NIH Support for Conferences and Scientific Meetings (Parent R13 Clinical Trial Not Allowed),HHS-NIH11,Posted,2020-12-17,2024-01-07,Grant,"Education
Environment
Food and Nutrition
Health",No,0,0
PA-21-164,Using Innovative Digital Healthcare Solutions to Improve Quality at the Point of Care (R21/R33 - Clinical Trial Optional),HHS-AHRQ,Posted,2020-12-15,2024-07-17,Grant,Health,No,0,0
HSS-RFI-615-21-000001,Request for Information_USAID|Kenya and East Africa/ Health Systems Strengthening (HSS) Project_Redesign,USAID-KEN,Forecasted,2020-12-14,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
PAR-21-115,Natural History of Disorders Screenable in the Newborn Period (R01 Clinical Trial Optional),HHS-NIH11,Posted,2020-12-14,2024-01-07,Grant,"Health
Income Security and Social Services",No,0,0
PAR-21-060,"NIDCR Predoctoral to Postdoctoral Transition Award for a Diverse Dental, Oral and Craniofacial Research Workforce (F99/K00 Independent Clinical Trial Not Allowed)",HHS-NIH11,Posted,2020-12-11,2024-01-07,Grant,Health,No,0,0
95332421K0004,Request for Information (RFI) No. 95332421K0004 - Community Engagement Services for the Solomon Islands Threshold Program,MCC,Forecasted,2020-12-10,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,0,0
ROMENOFO002DOSEUR,ANNUAL PROGRAM STATEMENT - PUBLIC AFFAIRS ITALY,DOS-ITA,Posted,2020-12-08,2099-01-01,Grant,"Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",No,100000,10000
NAHA-PAS-FY21-01-01,FY2021 U.S. Consulate General Naha: U.S. Ambassador's Scholarship Program,DOS-JPN,Forecasted,2020-12-08,2099-01-01,Funding Instrument Type:,Category of Funding Activity:,Cost Sharing or Matching Requirement:,110000,5000
72061521APS00001,"Kenya Inclusive Governance, Accountability, Performance and Participation (Kenya-IGAPP)",USAID-KEN,Posted,2020-12-08,2024-01-27,Grant,"Other (see text field entitled ""Explanation of Other Category of Funding Activity"" for clarification)",No,5000000,1000000
