RFA-DA-22-037,Accelerating the Pace of Drug Abuse Research Using Existing Data (R01 Clinical Trial Optional),HHS-NIH11,Posted,2022-1-10,2024-11-15,1908
PAR-21-359,Early and Late Stage Clinical Trials for the Spectrum of Alzheimers Disease/Alzheimers Related Dementias and Age-Related Cognitive Decline (R01 Clinical Trial Optional),HHS-NIH11,Posted,2022-1-10,2023-12-23,1909
PAR-22-079,High-End Instrumentation (HEI) Grant Program (S10 Clinical Trial Not Allowed),HHS-NIH11,Posted,2022-1-7,2024-6-3,1910
PAR-22-080,Shared Instrumentation Grant (SIG) Program (S10 Clinical Trial Not Allowed),HHS-NIH11,Posted,2022-1-7,2024-6-3,1911
PAR-22-081,Limited Competition: Basic Instrumentation Grant (BIG) Program (S10 Clinical Trial Not Allowed),HHS-NIH11,Posted,2022-1-7,2024-6-3,1912
PAR-22-362,NIA Renewal and Competing Revision Cooperative Agreements in Aging Research (U01 Clinical Trial Optional),HHS-NIH11,Posted,2022-1-7,2024-10-1,1913
RFA-NS-22-034,HEAL Initiative: Discovery and Validation of Novel Targets for Safe and Effective Pain Treatment (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2022-1-7,2024-12-6,1914
PRE-SOLICITATION-675-22-000001,Pre-Solicitation Notice - Guinea Local Health System Strengthening,USAID-GUI,Posted,2022-1-6,2000-1-1,1915
RFA-HL-23-003,Physician Scientist Transition to Independence in Blood Science Research (R00 - Clinical Trial Optional),HHS-NIH11,Posted,2022-1-5,2024-3-28,1916
PAR-22-063,CVM Vet-LIRN Veterinary Diagnostic Laboratory Program (U18) Clinical Trials,HHS-FDA,Posted,2022-1-1,2024-2-9,1917
NOT-OD-22-028,Notice of Intent to Publish a Funding Opportunity Announcement for Research on Community Level Interventions to Prevent Firearm and Related Violence- Injury and Mortality,HHS-NIH11,Forecasted,2021-12-27,2000-1-1,1918
22-548,EHR Core Research: Building Capacity in STEM Education Research (ECR: BCSER),NSF,Posted,2021-12-24,2024-2-23,1919
22-547,Cooperative Studies of the Earth's Deep Interior,NSF,Posted,2021-12-24,2024-9-23,1920
22-540,Hydrologic Sciences (HS),NSF,Posted,2021-12-23,2000-1-1,1921
22-543,Long-Term Ecological Research,NSF,Posted,2021-12-23,2024-3-7,1922
22-542,Leading Culture Change Through Professional Societies of Biology,NSF,Posted,2021-12-23,2024-7-1,1923
PAR-22-077,NIA Renewal and Revision Cooperative Agreements in AD/ADRD Research (U54 Clinical Trial Optional),HHS-NIH11,Posted,2021-12-22,2024-10-17,1924
PAR-22-093,Research on Current Topics in Alzheimer's Disease and Its Related Dementias (R01 Clinical Trial Optional),HHS-NIH11,Posted,2021-12-22,2024-11-12,1925
PAR-22-094,Research on Current Topics in Alzheimer's Disease and Its Related Dementias (R21 Clinical Trial Optional),HHS-NIH11,Posted,2021-12-22,2024-11-12,1926
PAS-22-096,Stimulating Hematology Investigation: New Endeavors (SHINE) (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-12-22,2025-1-7,1927
04,2022 Alumni Engagement Innovation Fund-Italy,DOS-ITA,Forecasted,2021-12-20,2000-1-1,1928
PAR-21-358,Risk and Protective Factors of Family Health and Family Level Interventions (R01 - Clinical Trial Optional),HHS-NIH11,Posted,2021-12-13,2025-5-7,1929
RFA-EY-21-003,BRAIN Initiative-Related Research Education: Short Courses (R25 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-12-10,2024-2-15,1930
RFA-EB-21-001,Technology Development to Reduce Health Disparities (R01 Clinical Trial Optional),HHS-NIH11,Posted,2021-12-10,2024-5-2,1931
22-537,Geospace Environment Modeling,NSF,Posted,2021-12-10,2024-9-30,1932
72051422RFI00002,Request for Information - USAID Colombia Nature-Based Solutions,USAID-COL,Forecasted,2021-12-9,2000-1-1,1933
PA-22-050,AHRQ Patient-Centered Outcomes Research (PCOR) Mentored Clinical Scientist Career Development Award (K08),HHS-AHRQ,Posted,2021-12-8,2025-3-12,1934
PA-22-049,AHRQ Patient-Centered Outcomes Research (PCOR) Mentored Research Scientist Career Development Award (K01),HHS-AHRQ,Posted,2021-12-8,2025-3-12,1935
PA-22-051,AHRQ Mentored Career Enhancement Awards for Established Investigators in Patient-Centered Outcome Research (K18),HHS-AHRQ,Posted,2021-12-8,2025-7-12,1936
7200AA22APS00002,Promoting Results and Outcomes through Policy and Economic Levers (PROPEL),USAID,Posted,2021-12-7,2027-11-30,1937
RFA-OH-22-002,NIOSH Centers for Agricultural Safety and Health,HHS-CDC-HHSCDCERA,Posted,2021-12-7,2024-12-1,1938
RFA-HG-22-001,Supporting Talented Early Career Researchers in Genomics (R01 Clinical Trial Optional),HHS-NIH11,Posted,2021-12-6,2024-2-27,1939
RFI-663-22-HRA-0001,Highlands Resilience Activity (HRA),USAID-ETH,Forecasted,2021-12-3,2000-1-1,1940
22-529,Smart and Connected Communities,NSF,Posted,2021-12-2,2000-1-1,1941
PAR-22-068,Continuation or Revision of NIDCR Clinical Trial Implementation Cooperative Agreement (UH3 Clinical Trial Required),HHS-NIH11,Posted,2021-12-1,2024-5-7,1942
PAS-22-074,Stimulating Urology Interdisciplinary Team Opportunity Research (SUITOR) (R01 Clinical Trial Optional),HHS-NIH11,Posted,2021-12-1,2025-5-7,1943
PAR-22-069,High Impact- Interdisciplinary Science in NIDDK Research Areas (RC2 Clinical Trial Optional),HHS-NIH11,Posted,2021-11-30,2024-10-30,1944
PAR-22-065,NIGMS National and Regional Resources (R24 - Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-11-29,2024-6-14,1945
PAR-22-031,Drug Discovery For Nervous System Disorders (R01 Clinical Trials Not Allowed),HHS-NIH11,Posted,2021-11-29,2025-1-7,1946
NOT-MH-22-022,Notice of Intent to Publish a Funding Opportunity Announcement for Improving Uptake and Use of the Dapivirine Vaginal Ring for HIV Prevention (R34 Clinical Trial Optional),HHS-NIH11,Forecasted,2021-11-29,2000-1-1,1947
NOT-MH-22-020,Notice of Intent to Publish a Funding Opportunity Announcement for Improving Uptake and Use of the Dapivirine Vaginal Ring for HIV Prevention (R01 Clinical Trial Optional),HHS-NIH11,Forecasted,2021-11-29,2000-1-1,1948
NOT-MH-22-021,Notice of Intent to Publish a Funding Opportunity Announcement for Improving Uptake and Use of the Dapivirine Vaginal Ring for HIV Prevention (R21 Clinical Trial Optional),HHS-NIH11,Forecasted,2021-11-29,2000-1-1,1949
PAR-22-071,Toward Translation of Nanotechnology Cancer Interventions (TTNCI) (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-11-23,2024-11-17,1950
RFI-612-22,RFI-Investing in Diversified Agriculture-led Growth Poles for Inclusive- Sustainable and Resilient Wealth Creation (Growth Poles Activity),USAID-MLW,Forecasted,2021-11-22,2000-1-1,1951
PAR-22-072,Measures and Methods to Advance Research on Minority Health and Health Disparities-Related Constructs (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-11-20,2024-5-7,1952
PAR-22-073,Innovation Corps (I-Corps) at NIH Program for NIH and CDC Translational Research (Admin Supp Clinical Trial NOT Allowed),HHS-NIH11,Posted,2021-11-19,2024-2-2,1953
PAR-21-342,Pre-application: Opportunities for Collaborative Research at the NIH Clinical Center (X02 Clinical Trial Optional),HHS-NIH11,Posted,2021-11-19,2023-12-13,1954
PAR-21-343,Opportunities for Collaborative Research at the NIH Clinical Center (U01 Clinical Trial Optional),HHS-NIH11,Posted,2021-11-19,2024-4-18,1955
PAR-22-067,Basic Neurodevelopmental Biology of Circuits and Behavior (R21 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-11-19,2025-1-7,1956
RFA-CE-22-003,Rigorously Evaluating Programs and Policies to Prevent Child Sexual Abuse (CSA),HHS-CDC-HHSCDCERA,Posted,2021-11-19,2023-12-1,1957
PD-22-1525,Physical and Dynamic Meteorology,NSF,Posted,2021-11-18,2000-1-1,1958
PAR-22-032,Drug Discovery For Nervous System Disorders (R21 Clinical Trials Not Allowed),HHS-NIH11,Posted,2021-11-17,2025-1-7,1959
RFA-HL-23-008,NHLBI SBIR Phase IIB Small Market Awards to Accelerate the Commercialization of Technologies for Heart- Lung- Blood- and Sleep Disorders and Diseases (R44 Clinical Trial Optional),HHS-NIH11,Posted,2021-11-16,2024-2-28,1960
PAR-22-064,Patient-Clinician Relationship: Improving Health Outcomes in Populations that Experience Health Care Disparities (R01 Clinical Trial Optional),HHS-NIH11,Posted,2021-11-16,2025-1-7,1961
PAR-22-066,Basic Neurodevelopmental Biology of Circuits and Behavior (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-11-16,2025-1-7,1962
RFA-HL-23-009,NHLBI SBIR Phase IIB Bridge Awards to Accelerate the Commercialization of Technologies for Heart- Lung- Blood- and Sleep Disorders and Diseases (R44 Clinical Trial Optional),HHS-NIH11,Posted,2021-11-16,2024-2-28,1963
PAR-22-047,Alzheimer's Drug-Development Program (U01 Clinical Trial Optional),HHS-NIH11,Posted,2021-11-15,2024-11-5,1964
ONC-NAP-AX-22-001,Leading Edge Acceleration Projects for Health IT (LEAP),HHS-OS-ONC,Forecasted,2021-11-10,2000-1-1,1965
PAR-21-353,Innovative Screening Approaches and Therapies for Screenable Disorders in Newborns (R01 - Clinical Trial Optional),HHS-NIH11,Posted,2021-11-9,2024-11-5,1966
PAR-21-354,Innovative Screening Approaches and Therapies for Screenable Disorders in Newborns (R03 - Clinical Trial Optional),HHS-NIH11,Posted,2021-11-9,2024-11-16,1967
PAR-21-355,Innovative Screening Approaches and Therapies for Screenable Disorders in Newborns (R21 - Clinical Trial Optional),HHS-NIH11,Posted,2021-11-9,2024-11-16,1968
PAR-22-028,Ultra-Rare Gene-based Therapy (URGenT) Network Resource Access (X01- Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-11-9,2024-9-30,1969
PAR-22-030,Translational Efforts to Advance Gene-based Therapies for Ultra-Rare Neurological and Neuromuscular Disorders (U01 - Clinical Trial Optional),HHS-NIH11,Posted,2021-11-9,2024-6-7,1970
7200AA22R00008,Request for Information USAID/USDA Understanding Global Insect Production,USAID,Forecasted,2021-11-9,2000-1-1,1971
FY2022VE001,Venezuela Annual Program Statement,DOS-VEN,Forecasted,2021-11-5,2000-1-1,1972
PAR-22-061,Modulating Human Microbiome Function to Enhance Immune Responses Against Cancer (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-11-3,2025-1-7,1973
PAR-22-062,Modulating Human Microbiome Function to Enhance Immune Responses Against Cancer  (R21 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-11-3,2025-1-7,1974
PAR-22-053,Clinical Trial Readiness for Functional Neurological Disorders (U01 Clinical Trial Optional),HHS-NIH11,Posted,2021-11-2,2024-11-5,1975
ESP22APS,Mission Spain Public Diplomacy 2022 Annual Program Statement,DOS-ESP,Posted,2021-11-2,2000-1-1,1976
22-522,Research Coordination Networks in Undergraduate Biology Education,NSF,Posted,2021-10-29,2024-1-23,1977
AFPMB-BAA-22-01,ARMED FORCES PEST MANAGEMENT BOARD (AFPMB),DOD-AMC-ACCAPGD,Posted,2021-10-28,2024-10-31,1978
EP-HIT-22-002,Partnership for Disaster Health Response System,HHS-OS-ASPR,Forecasted,2021-10-25,2000-1-1,1979
RFA-OH-22-003,Occupational Safety and Health Training Project Grants,HHS-CDC-HHSCDCERA,Posted,2021-10-22,2025-10-24,1980
22-514,Broadening Participation in Engineering,NSF,Posted,2021-10-22,2023-11-15,1981
22-518,Computer and Information Science and Engineering Minority-Serving Institutions Research Expansion Program,NSF,Posted,2021-10-22,2024-2-9,1982
PAR-22-049,Integrating Biospecimen Science Approaches into Clinical Assay Development (U01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-10-21,2024-9-13,1983
PA-22-048,Large Health Services Research Demonstration and Dissemination Projects for Combating Antibiotic-Resistant Bacteria (CARB)(R18),HHS-AHRQ,Posted,2021-10-21,2026-10-30,1984
PA-22-047,Large Research Projects for Combating Antibiotic-Resistant Bacteria (CARB) (R01),HHS-AHRQ,Posted,2021-10-21,2026-10-30,1985
TI-22-009,Provider’s Clinical Support System – Medication Assisted Treatment Grant,HHS-SAMHS-SAMHSA,Forecasted,2021-10-20,2000-1-1,1986
22-515,Tectonics,NSF,Posted,2021-10-20,2000-1-1,1987
PAR-21-321,Cancer Center Support Grants (CCSGs) for NCI-designated Cancer Centers (P30 Clinical Trial Optional),HHS-NIH11,Posted,2021-10-12,2025-1-7,1988
PAR-21-341,Exploratory Grants in Cancer Control (R21 Clinical Trial Optional),HHS-NIH11,Posted,2021-10-12,2024-10-8,1989
PAR-22-034,NHLBI Career Transition Award for Intramural Postdoctoral Fellows and Research Trainees (K22 Independent Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-10-12,2024-7-12,1990
PAR-22-038,Neuromodulation/Neurostimulation Device Development for Mental Health Applications (R21 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-10-12,2025-1-7,1991
PAR-22-039,Neuromodulation/Neurostimulation Device Development for Mental Health Applications (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-10-12,2025-1-7,1992
PAR-22-040,NHLBI Career Transition Award for Intramural Postdoctoral Fellows and Research Trainees (K22 Clinical Trial Required),HHS-NIH11,Posted,2021-10-12,2024-7-12,1993
22-507,Principles and Practice of Scalable Systems,NSF,Posted,2021-10-9,2024-1-22,1994
22-504,Macrosystems Biology and NEON-Enabled Science,NSF,Posted,2021-10-8,2023-11-13,1995
DE-FOA-0002587,Notice of Intent to Issue Funding Opportunity Announcement DE-FOA-0002588 Regional Clean Hydrogen Analysis,DOE-GFO,Posted,2021-10-7,2024-10-7,1996
PAR-22-025,NIDCD Clinical Research Center Grant (P50 Clinical Trial Optional),HHS-NIH11,Posted,2021-10-7,2024-10-9,1997
22-500,Building Research Capacity of New Faculty in Biology,NSF,Posted,2021-10-7,2024-7-1,1998
USAIDSS-RFI-06OCT2021,USAID/South Sudan Sustainable Independent Media,USAID-SSD,Forecasted,2021-10-6,2000-1-1,1999
RFA-ES-21-007,Virtual Consortium for Translational/Transdisciplinary Environmental Research (ViCTER) (R01 Clinical Trial Optional),HHS-NIH11,Posted,2021-10-6,2024-2-1,2000
PAR-21-352,Research on Biopsychosocial Factors of Social Connectedness and Isolation on Health- Wellbeing- Illness- and Recovery (R01 Clinical Trial Required),HHS-NIH11,Posted,2021-10-5,2024-9-7,2001
PAR-21-312,Genomic Curriculum Development for Medical Students (R25 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-10-5,2024-1-25,2002
PAR-21-349,Research on Biopsychosocial Factors of Social Connectedness and Isolation on Health- Wellbeing- Illness- and Recovery (R01 Basic Experimental Studies with Humans Required),HHS-NIH11,Posted,2021-10-5,2024-6-21,2003
PAR-21-350,Research on Biopsychosocial Factors of Social Connectedness and Isolation on Health- Wellbeing- Illness- and Recovery (R01 Clinical Trials Not Allowed),HHS-NIH11,Posted,2021-10-5,2024-6-21,2004
RFI-671-21-YOUTH,USAID/Tanzania Cross-Sectoral Empowerment Activity,USAID-TAN,Forecasted,2021-10-4,2000-1-1,2005
72052022RFI00001,USAID/Guatemala Support Services,USAID-GUA,Forecasted,2021-10-1,2000-1-1,2006
72011421RFI00003,Request for Information: USAID/Georgia National Governance Program,USAID-GEO,Forecasted,2021-9-29,2000-1-1,2007
PAR-21-351,NIA Career Transition Award (K22 Independent Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-9-28,2024-10-12,2008
21-627,Research on the Science and Technology Enterprise: Indicators- Statistics- and Methods (NCSES S&T),NSF,Posted,2021-9-28,2024-1-16,2009
PAR-21-348,The role of Epstein Barr virus (EBV) infection in Non-Hodgkin Lymphoma (NHL) and Hodgkin disease (HD) development with or without an underlying HIV infection (U01 Clinical Trial Optional),HHS-NIH11,Posted,2021-9-27,2023-12-15,2010
PAR-21-329,Clinical Characterization of Cancer Therapy-induced Adverse Sequelae and Mechanism-based Interventional Strategies (R01 Clinical Trial Optional),HHS-NIH11,Posted,2021-9-22,2024-11-5,2011
PAR-21-338,Limited Competition: Ruth L. Kirschstein National Research Service Award (NRSA) Postdoctoral Research Training Grant for the Clinical and Translational Science Awards (CTSA) Program (T32 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-9-22,2024-9-13,2012
PAR-21-337,Limited Competition: Ruth L. Kirschstein National Research Service Award (NRSA) Predoctoral Research Training Grant for the Clinical and Translational Science Awards (CTSA) Program (T32 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-9-22,2024-9-13,2013
ED-GRANTS-092021-001,Office of Elementary and Secondary Education (OESE): Project to Support America’s Families and Educators (Project SAFE) Grant Program Assistance Listing Number (ALN) 84.184N,ED,Posted,2021-9-20,2000-1-1,2014
PAR-21-336,Limited Competition: Mentored Research Career Development Program Award in Clinical and Translational Science Awards (CTSA) Program (K12 Clinical Trial Optional),HHS-NIH11,Posted,2021-9-17,2024-9-13,2015
PAR-21-339,Limited Competition: NCATS Clinical and Translational Science Award (CTSA) Program Research Education Grants Programs (R25 - Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-9-17,2024-9-13,2016
PAR-21-334,Pancreatic Cancer Detection Consortium: Research Units (U01 Clinical Trial Optional),HHS-NIH11,Posted,2021-9-16,2024-6-11,2017
PAR-21-335,Pancreatic Cancer Detection Consortium: Management and Data Coordination Unit (U24 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-9-16,2024-6-11,2018
21-623,Human-Environment and Geographical Sciences Program,NSF,Posted,2021-9-16,2024-1-16,2019
21-621,Human-Environment and Geographical Sciences Program - Doctoral Dissertation Research Improvement Awards,NSF,Posted,2021-9-15,2000-1-1,2020
PD-21-110Z,ECosystem for Leading Innovation in Plasma Science and Engineering,NSF,Posted,2021-9-15,2023-11-20,2021
USDA-RHS-ERHC-2021,Emergency Rural Health Care (ERHC) Grant Program,USDA-RHS,Posted,2021-9-13,2000-1-1,2022
PAR-21-311,Global Brain and Nervous System Disorders Research Across the Lifespan (R01 Clinical Trials Optional),HHS-NIH11,Posted,2021-9-13,2023-12-11,2023
PAR-21-319,Global Brain and Nervous System Disorders Research Across the Lifespan (R21 Clinical Trial Optional),HHS-NIH11,Posted,2021-9-13,2023-12-11,2024
PAR-21-327,Career Transition Award for NINDS Intramural Clinician-Scientists (K22 Clinical Trial Required),HHS-NIH11,Posted,2021-9-10,2024-7-12,2025
PAR-21-328,Career Transition Award for NINDS Intramural Clinician-Scientists (K22 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-9-10,2024-7-12,2026
PAS-21-270,AIDS-Science Track Award for Research Transition (R03 Clinical Trial Optional),HHS-NIH11,Posted,2021-9-10,2024-9-7,2027
PA-21-345,Administrative  Supplements to Promote Diversity in Small Businesses-SBIR/STTR (Admin Supp Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-9-10,2024-9-9,2028
PAR-21-299,NCI Mentored Clinical Scientist Research Career Development Award to Promote Diversity (K08 Clinical Trial Required),HHS-NIH11,Posted,2021-9-10,2024-9-7,2029
PAR-21-300,NCI Mentored Clinical Scientist Research Career Development Award to Promote Diversity (K08 Independent Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-9-10,2024-9-7,2030
PAR-21-301,NCI Transition Career Development Award to Promote Diversity (K22 Independent Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-9-10,2024-9-7,2031
PAR-21-302,NCI Transition Career Development Award to Promote Diversity (K22 Clinical Trial Required),HHS-NIH11,Posted,2021-9-10,2024-9-7,2032
PA-21-267,Making Health Care Safer in Ambulatory Care Settings and Long-term Care Facilities (R18),HHS-AHRQ,Posted,2021-9-9,2024-5-26,2033
72068821APS00003,APS-OAA-21-00001 Addendum USAID/Mali,USAID-MAL,Posted,2021-9-8,2000-1-1,2034
PAR-21-330,Utilizing the PLCO Biospecimens Resource to Bridge Gaps in Cancer Etiology and Early Detection Research (U01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-9-8,2024-10-11,2035
RFA-DA-22-040,High Priority HIV and Substance Use Research (R01 Clinical Trial Optional),HHS-NIH11,Posted,2021-9-8,2024-2-15,2036
PAR-21-251,Emerging Global Leader Award (K43 Independent Clinical Trial Required),HHS-NIH11,Posted,2021-9-8,2023-12-11,2037
PAR-21-252,Emerging Global Leader Award (K43 Independent Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-9-8,2023-12-11,2038
PAR-21-331,Mechanisms that Impact Cancer Risk after Bariatric Surgery (R01 Clinical Trial Optional),HHS-NIH11,Posted,2021-9-3,2024-9-7,2039
PAR-21-332,Mechanisms that Impact Cancer Risk after Bariatric Surgery (R21 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-9-3,2024-9-7,2040
720-522-21-RFI-00002,Improving Pathways to Education (IPE),USAID-HON,Forecasted,2021-9-2,2000-1-1,2041
PAR-21-322,Basic Research in Cancer Health Disparities (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-9-2,2024-9-7,2042
PAR-21-323,Basic Research in Cancer Health Disparities (R21 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-9-2,2024-9-7,2043
PAR-21-324,Basic Research in Cancer Health Disparities (R03 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-9-2,2024-9-7,2044
PAR-22-022,NINDS Alzheimers Disease and Alzheimers Disease-Related Dementias (AD/ADRD) Advanced Postdoctoral Career Transition Award to Promote Diversity (K99/R00 Independent Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-9-2,2024-7-12,2045
PAR-22-027,Mechanism for Time-Sensitive Drug Abuse Research (R21 Clinical Trial Optional),HHS-NIH11,Posted,2021-9-2,2024-9-8,2046
PAR-21-320,NIDA Research Education Program for Clinical Researchers and Clinicians (R25 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-9-1,2024-8-9,2047
PAR-21-317,NIDCR Behavioral and Social Intervention Clinical Trial Planning and Implementation Cooperative Agreement (UG3/UH3 Clinical Trial Required),HHS-NIH11,Posted,2021-9-1,2024-5-7,2048
PAR-21-295,NCI Mentored Research Scientist Development Award to Promote Diversity (K01 Independent Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-8-31,2024-11-12,2049
PAR-21-297,Multipurpose Prevention Technology: Novel Systemic Options for Young Adults (R43/R44 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-8-31,2023-12-9,2050
PAR-21-298,Multipurpose Prevention Technology: Novel Systemic Options for Young Adults (R41/R42 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-8-31,2023-12-9,2051
PAR-21-296,NCI Mentored Research Scientist Development Award to Promote Diversity (K01 Clinical Trial Required),HHS-NIH11,Posted,2021-8-31,2024-11-12,2052
72061521RFI000004,Addressing Ocean Plastics in Kenya,USAID-KEN,Forecasted,2021-8-27,2000-1-1,2053
NOT-MD-21-007,Notice of Intent to Publish a Funding Opportunity Announcement for Research to Address Vaccine Hesitancy- Uptake- and Implementation among Populations that Experience Health Disparities,HHS-NIH11,Forecasted,2021-8-25,2000-1-1,2054
PAR-21-282,Blueprint Medtech: Small Business Translator (U44 - Clinical Trial Optional),HHS-NIH11,Posted,2021-8-20,2024-6-20,2055
PAR-21-313,Small Grants for New Investigators to Promote Diversity in Health-Related Research (R21 Clinical Trial Optional),HHS-NIH11,Posted,2021-8-20,2024-9-7,2056
PAR-21-315,Blueprint MedTech Translator (UG3/UH3 - Clinical Trial Optional),HHS-NIH11,Posted,2021-8-20,2024-6-20,2057
PAR-21-277,Maximizing Opportunities for Scientific and Academic Independent Careers (MOSAIC) Institutionally-Focused Research Education Award to Promote Diversity (UE5 - Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-8-17,2023-11-15,2058
PAR-21-271,Maximizing Opportunities for Scientific and Academic Independent Careers (MOSAIC) Postdoctoral Career Transition Award to Promote Diversity (K99/R00 Independent Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-8-17,2024-9-7,2059
PAR-21-272,Maximizing Opportunities for Scientific and Academic Independent Careers (MOSAIC) Postdoctoral Career Transition Award to Promote Diversity (K99/R00 - Independent Clinical Trial Required),HHS-NIH11,Posted,2021-8-17,2024-9-7,2060
PAR-21-273,Maximizing Opportunities for Scientific and Academic Independent Careers (MOSAIC) Postdoctoral Career Transition Award to Promote Diversity (K99/R00 - Independent  Basic Experimental Studies with Humans Required (BESH)),HHS-NIH11,Posted,2021-8-17,2024-9-7,2061
PAR-21-305,Time-Sensitive Obesity Policy and Program Evaluation (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-8-11,2024-9-10,2062
PAR-21-307,Dementia Care and Caregiver Support Intervention Research (R01 Clinical Trial Required),HHS-NIH11,Posted,2021-8-11,2024-2-13,2063
PAR-21-308,Pragmatic Trials for Dementia Care and Caregiver Support (R61/R33  Clinical Trial Required),HHS-NIH11,Posted,2021-8-11,2024-2-13,2064
SCB60021PAS0002,Counter Wildlife Trafficking NOFO,DOS-KHM,Forecasted,2021-8-9,2000-1-1,2065
RFA-HG-21-041,New Investigators to Promote Workforce Diversity in Genomics- Bioinformatics- or Bioengineering and Biomedical Imaging Research (R01 Clinical Trial Optional),HHS-NIH11,Posted,2021-8-5,2024-2-22,2066
S-NL800-20-GR-3013,U.S. Embassy The Hague- PAS- REMVE Mayoral Exchanges and Summit,DOS-NLD,Forecasted,2021-8-2,2000-1-1,2067
PAR-21-309,Imaging - Science Track Award for Research Transition (I/START) (R03- Basic Experimental Studies with Humans Required),HHS-NIH11,Posted,2021-8-2,2024-9-7,2068
PAR-21-310,Imaging - Science Track Award for Research Transition (I/START) (R03- Clinical Trial Optional),HHS-NIH11,Posted,2021-8-2,2024-9-7,2069
72016721RFI00005,Private Sector Partnerships to Strengthen Higher Education,USAID-KOS,Forecasted,2021-8-1,2000-1-1,2070
PAR-21-293,Clinical and Translational Science Award (UM1 Clinical Trial Optional),HHS-NIH11,Posted,2021-7-30,2024-9-13,2071
HHS-2022-ACL-AOD-DNCE-0048,Projects of National Significance,HHS-ACL,Forecasted,2021-7-29,2000-1-1,2072
HHS-2022-ACL-AOD-PRRC-0046,National Paralysis Initiative,HHS-ACL,Forecasted,2021-7-29,2000-1-1,2073
PAR-21-254,Investigator Initiated Research in Computational Genomics and Data Science (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-7-29,2024-9-7,2074
PAR-21-255,Investigator Initiated Research in Computational Genomics and Data Science (R21 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-7-29,2024-9-7,2075
USAIDVIETNAMRFI28JULY2021,Request for Information to support anticipated activity design for Oral Histories,USAID-VIE,Forecasted,2021-7-28,2000-1-1,2076
RANDENDEPSTEMFY22RFI,National Defense Education Program (NDEP) Science- Technology- Engineering- and Mathematics (STEM) Consortia Request for Information (RFI) for the Office of the Under Secretary of Defense (Research & Engineering),DOD,Forecasted,2021-7-27,2000-1-1,2077
PAR-21-290,Integration of Imaging and Fluid-Based Tumor Monitoring in Cancer Therapy (R01 Clinical Trial Optional),HHS-NIH11,Posted,2021-7-22,2024-9-7,2078
PAR-21-294,Molecular Imaging of Inflammation in Cancer (R01 Clinical Trial Not Allowed),HHS-NIH11,Posted,2021-7-22,2024-9-7,2079
720-611-21-RFI-00001,RFI- Zambia Integrated HIV and Health Activity (ZIHA),USAID-ZAM,Forecasted,2021-7-21,2000-1-1,2080
S-NL800-20-GR-3011,Funding for New Counter-Disinformation Game,DOS-NLD,Forecasted,2021-7-19,2000-1-1,2081
PAR-21-287,Effectiveness of School-Based Health Centers to Advance Health Equity (R01 Clinical Trial Optional),HHS-NIH11,Posted,2021-7-19,2025-1-7,2082
PAR-21-267,NINDS Exploratory Clinical Trials for Small Business (R41/R42 Clinical Trial Required),HHS-NIH11,Posted,2021-7-16,2024-4-5,2083
